Epoch= 0, Episode= 0, Minibatch Loss= 80.598145, Training Accuracy= 0.12000
Epoch= 2, Episode= 12, Minibatch Loss= 64.886963, Training Accuracy= 0.30000
Epoch= 2, Episode= 13, Minibatch Loss= 55.912083, Training Accuracy= 0.40000
Epoch= 2, Episode= 14, Minibatch Loss= 64.385460, Training Accuracy= 0.30000
Epoch= 2, Episode= 15, Minibatch Loss= 66.857330, Training Accuracy= 0.26000
Epoch= 2, Episode= 16, Minibatch Loss= 58.034241, Training Accuracy= 0.34000
Epoch= 2, Episode= 17, Minibatch Loss= 59.393394, Training Accuracy= 0.34000
Epoch= 2, Episode= 18, Minibatch Loss= 49.931599, Training Accuracy= 0.48000
Epoch= 2, Episode= 19, Minibatch Loss= 68.703140, Training Accuracy= 0.28000
Epoch= 2, Episode= 20, Minibatch Loss= 49.344788, Training Accuracy= 0.46000
Epoch= 2, Episode= 21, Minibatch Loss= 67.568787, Training Accuracy= 0.26000
Epoch= 2, Episode= 22, Minibatch Loss= 57.714081, Training Accuracy= 0.36000
Epoch= 2, Episode= 23, Minibatch Loss= 57.722015, Training Accuracy= 0.38000
Epoch= 2, Episode= 24, Minibatch Loss= 64.569847, Training Accuracy= 0.32000
Epoch= 2, Episode= 25, Minibatch Loss= 72.252411, Training Accuracy= 0.22000
Epoch= 2, Episode= 26, Minibatch Loss= 57.721916, Training Accuracy= 0.36000
Epoch= 2, Episode= 27, Minibatch Loss= 67.011124, Training Accuracy= 0.28000
Epoch= 2, Episode= 28, Minibatch Loss= 63.275932, Training Accuracy= 0.32000
Epoch= 2, Episode= 29, Minibatch Loss= 70.043320, Training Accuracy= 0.24000
Epoch= 2, Episode= 30, Minibatch Loss= 49.383205, Training Accuracy= 0.44000
Epoch= 2, Episode= 31, Minibatch Loss= 63.317764, Training Accuracy= 0.34000
Epoch= 2, Episode= 32, Minibatch Loss= 56.769562, Training Accuracy= 0.38000
Epoch= 2, Episode= 33, Minibatch Loss= 64.834938, Training Accuracy= 0.28000
Epoch= 2, Episode= 34, Minibatch Loss= 56.244968, Training Accuracy= 0.40000
Epoch= 2, Episode= 35, Minibatch Loss= 58.246536, Training Accuracy= 0.38000
Epoch= 2, Episode= 36, Minibatch Loss= 67.584778, Training Accuracy= 0.26000
Epoch= 2, Episode= 37, Minibatch Loss= 55.846703, Training Accuracy= 0.38000
Epoch= 2, Episode= 38, Minibatch Loss= 65.662155, Training Accuracy= 0.30000
Epoch= 2, Episode= 39, Minibatch Loss= 58.760101, Training Accuracy= 0.34000
Epoch= 2, Episode= 40, Minibatch Loss= 48.131203, Training Accuracy= 0.46000
Epoch= 2, Episode= 41, Minibatch Loss= 56.483902, Training Accuracy= 0.38000
Epoch= 2, Episode= 42, Minibatch Loss= 66.414436, Training Accuracy= 0.28000
Epoch= 2, Episode= 43, Minibatch Loss= 64.332306, Training Accuracy= 0.30000
Epoch= 2, Episode= 44, Minibatch Loss= 69.096283, Training Accuracy= 0.24000
Epoch= 2, Episode= 45, Minibatch Loss= 63.912270, Training Accuracy= 0.28000
Epoch= 2, Episode= 46, Minibatch Loss= 63.983421, Training Accuracy= 0.32000
Epoch= 2, Episode= 47, Minibatch Loss= 72.156273, Training Accuracy= 0.24000
Epoch= 2, Episode= 48, Minibatch Loss= 54.298832, Training Accuracy= 0.40000
Epoch= 2, Episode= 49, Minibatch Loss= 63.638298, Training Accuracy= 0.30000
Testing Accuracy 2: 0.44
Epoch= 3, Episode= 0, Minibatch Loss= 65.097168, Training Accuracy= 0.30000
Epoch= 3, Episode= 1, Minibatch Loss= 59.505035, Training Accuracy= 0.34000
Epoch= 3, Episode= 2, Minibatch Loss= 64.833374, Training Accuracy= 0.30000
Epoch= 3, Episode= 3, Minibatch Loss= 62.341675, Training Accuracy= 0.34000
Epoch= 3, Episode= 4, Minibatch Loss= 67.340561, Training Accuracy= 0.26000
Epoch= 3, Episode= 5, Minibatch Loss= 62.162842, Training Accuracy= 0.32000
Epoch= 3, Episode= 6, Minibatch Loss= 55.722008, Training Accuracy= 0.38000
Epoch= 3, Episode= 7, Minibatch Loss= 63.951481, Training Accuracy= 0.28000
Epoch= 3, Episode= 8, Minibatch Loss= 67.091736, Training Accuracy= 0.26000
Epoch= 3, Episode= 9, Minibatch Loss= 71.799820, Training Accuracy= 0.22000
Epoch= 3, Episode= 10, Minibatch Loss= 55.270721, Training Accuracy= 0.40000
Epoch= 3, Episode= 11, Minibatch Loss= 63.518517, Training Accuracy= 0.28000
Epoch= 3, Episode= 12, Minibatch Loss= 58.809319, Training Accuracy= 0.38000
Epoch= 3, Episode= 13, Minibatch Loss= 65.043633, Training Accuracy= 0.30000
Epoch= 3, Episode= 14, Minibatch Loss= 64.221069, Training Accuracy= 0.30000
Epoch= 3, Episode= 15, Minibatch Loss= 61.260284, Training Accuracy= 0.34000
Epoch= 3, Episode= 16, Minibatch Loss= 66.778175, Training Accuracy= 0.28000
Epoch= 3, Episode= 17, Minibatch Loss= 66.469650, Training Accuracy= 0.28000
Epoch= 3, Episode= 18, Minibatch Loss= 64.566086, Training Accuracy= 0.30000
Epoch= 3, Episode= 19, Minibatch Loss= 60.398758, Training Accuracy= 0.32000
Epoch= 3, Episode= 20, Minibatch Loss= 64.591629, Training Accuracy= 0.30000
Epoch= 3, Episode= 21, Minibatch Loss= 66.984848, Training Accuracy= 0.26000
Epoch= 3, Episode= 22, Minibatch Loss= 54.332924, Training Accuracy= 0.42000
Epoch= 3, Episode= 23, Minibatch Loss= 53.372978, Training Accuracy= 0.42000
Epoch= 3, Episode= 24, Minibatch Loss= 66.382172, Training Accuracy= 0.28000
Epoch= 3, Episode= 25, Minibatch Loss= 63.998497, Training Accuracy= 0.30000
Epoch= 3, Episode= 26, Minibatch Loss= 61.260452, Training Accuracy= 0.30000
Epoch= 3, Episode= 27, Minibatch Loss= 67.367821, Training Accuracy= 0.26000
Epoch= 3, Episode= 28, Minibatch Loss= 55.038288, Training Accuracy= 0.40000
Epoch= 3, Episode= 29, Minibatch Loss= 58.498241, Training Accuracy= 0.38000
Epoch= 3, Episode= 30, Minibatch Loss= 67.688156, Training Accuracy= 0.26000
Epoch= 3, Episode= 31, Minibatch Loss= 61.305878, Training Accuracy= 0.32000
Epoch= 3, Episode= 32, Minibatch Loss= 76.630936, Training Accuracy= 0.16000
Epoch= 3, Episode= 33, Minibatch Loss= 65.705399, Training Accuracy= 0.28000
Epoch= 3, Episode= 34, Minibatch Loss= 65.637581, Training Accuracy= 0.30000
Epoch= 3, Episode= 35, Minibatch Loss= 54.862724, Training Accuracy= 0.40000
Epoch= 3, Episode= 36, Minibatch Loss= 56.308552, Training Accuracy= 0.38000
Epoch= 3, Episode= 37, Minibatch Loss= 57.589142, Training Accuracy= 0.38000
Epoch= 3, Episode= 38, Minibatch Loss= 58.308365, Training Accuracy= 0.34000
Epoch= 3, Episode= 39, Minibatch Loss= 66.811493, Training Accuracy= 0.30000
Epoch= 3, Episode= 40, Minibatch Loss= 66.592133, Training Accuracy= 0.26000
Epoch= 3, Episode= 41, Minibatch Loss= 76.000816, Training Accuracy= 0.18000
Epoch= 3, Episode= 42, Minibatch Loss= 63.415955, Training Accuracy= 0.32000
Epoch= 3, Episode= 43, Minibatch Loss= 69.049622, Training Accuracy= 0.26000
Epoch= 3, Episode= 44, Minibatch Loss= 62.931438, Training Accuracy= 0.30000
Epoch= 3, Episode= 45, Minibatch Loss= 67.883423, Training Accuracy= 0.26000
Epoch= 3, Episode= 46, Minibatch Loss= 53.259941, Training Accuracy= 0.40000
Epoch= 3, Episode= 47, Minibatch Loss= 55.144520, Training Accuracy= 0.40000
Epoch= 3, Episode= 48, Minibatch Loss= 57.023407, Training Accuracy= 0.38000
Epoch= 3, Episode= 49, Minibatch Loss= 54.982994, Training Accuracy= 0.40000
Testing Accuracy 3: 0.38
Epoch= 4, Episode= 0, Minibatch Loss= 58.192421, Training Accuracy= 0.36000
Epoch= 4, Episode= 1, Minibatch Loss= 67.954865, Training Accuracy= 0.26000
Epoch= 4, Episode= 2, Minibatch Loss= 62.185181, Training Accuracy= 0.34000
Epoch= 4, Episode= 3, Minibatch Loss= 67.574699, Training Accuracy= 0.26000
Epoch= 4, Episode= 4, Minibatch Loss= 60.816765, Training Accuracy= 0.34000
Epoch= 4, Episode= 5, Minibatch Loss= 63.718330, Training Accuracy= 0.32000
Epoch= 4, Episode= 6, Minibatch Loss= 61.543346, Training Accuracy= 0.32000
Epoch= 4, Episode= 7, Minibatch Loss= 64.439392, Training Accuracy= 0.30000
Epoch= 4, Episode= 8, Minibatch Loss= 56.389549, Training Accuracy= 0.38000
Epoch= 4, Episode= 9, Minibatch Loss= 62.357910, Training Accuracy= 0.30000
Epoch= 4, Episode= 10, Minibatch Loss= 58.324135, Training Accuracy= 0.34000
Epoch= 4, Episode= 11, Minibatch Loss= 71.853119, Training Accuracy= 0.22000
Epoch= 4, Episode= 12, Minibatch Loss= 56.798401, Training Accuracy= 0.36000
Epoch= 4, Episode= 13, Minibatch Loss= 59.043636, Training Accuracy= 0.36000
Epoch= 4, Episode= 14, Minibatch Loss= 70.445724, Training Accuracy= 0.22000
Epoch= 4, Episode= 15, Minibatch Loss= 59.994881, Training Accuracy= 0.36000
Epoch= 4, Episode= 16, Minibatch Loss= 67.640305, Training Accuracy= 0.22000
Epoch= 4, Episode= 17, Minibatch Loss= 57.783409, Training Accuracy= 0.38000
Epoch= 4, Episode= 18, Minibatch Loss= 56.551785, Training Accuracy= 0.38000
Epoch= 4, Episode= 19, Minibatch Loss= 60.604401, Training Accuracy= 0.34000
Epoch= 4, Episode= 20, Minibatch Loss= 60.593094, Training Accuracy= 0.34000
Epoch= 4, Episode= 21, Minibatch Loss= 56.869801, Training Accuracy= 0.36000
Epoch= 4, Episode= 22, Minibatch Loss= 65.781837, Training Accuracy= 0.30000
Epoch= 4, Episode= 23, Minibatch Loss= 60.098969, Training Accuracy= 0.32000
Epoch= 4, Episode= 24, Minibatch Loss= 60.161942, Training Accuracy= 0.32000
Epoch= 4, Episode= 25, Minibatch Loss= 70.535423, Training Accuracy= 0.24000
Epoch= 4, Episode= 26, Minibatch Loss= 64.191467, Training Accuracy= 0.32000
Epoch= 4, Episode= 27, Minibatch Loss= 58.796944, Training Accuracy= 0.36000
Epoch= 4, Episode= 28, Minibatch Loss= 65.051224, Training Accuracy= 0.30000
Epoch= 4, Episode= 29, Minibatch Loss= 62.826363, Training Accuracy= 0.32000
Epoch= 4, Episode= 30, Minibatch Loss= 62.791245, Training Accuracy= 0.30000
Epoch= 4, Episode= 31, Minibatch Loss= 52.590889, Training Accuracy= 0.42000
Epoch= 4, Episode= 32, Minibatch Loss= 55.681526, Training Accuracy= 0.38000
Epoch= 4, Episode= 33, Minibatch Loss= 62.865097, Training Accuracy= 0.32000
Epoch= 4, Episode= 34, Minibatch Loss= 67.037163, Training Accuracy= 0.26000
Epoch= 4, Episode= 35, Minibatch Loss= 65.655106, Training Accuracy= 0.28000
Epoch= 4, Episode= 36, Minibatch Loss= 49.978569, Training Accuracy= 0.44000
Epoch= 4, Episode= 37, Minibatch Loss= 60.882133, Training Accuracy= 0.30000
Epoch= 4, Episode= 38, Minibatch Loss= 61.548962, Training Accuracy= 0.32000
Epoch= 4, Episode= 39, Minibatch Loss= 73.618958, Training Accuracy= 0.20000
Epoch= 4, Episode= 40, Minibatch Loss= 61.497581, Training Accuracy= 0.32000
Epoch= 4, Episode= 41, Minibatch Loss= 64.033409, Training Accuracy= 0.26000
Epoch= 4, Episode= 42, Minibatch Loss= 60.405846, Training Accuracy= 0.34000
Epoch= 4, Episode= 43, Minibatch Loss= 54.688122, Training Accuracy= 0.38000
Epoch= 4, Episode= 44, Minibatch Loss= 56.657841, Training Accuracy= 0.38000
Epoch= 4, Episode= 45, Minibatch Loss= 54.301212, Training Accuracy= 0.38000
Epoch= 4, Episode= 46, Minibatch Loss= 63.531715, Training Accuracy= 0.32000
Epoch= 4, Episode= 47, Minibatch Loss= 65.525116, Training Accuracy= 0.28000
Epoch= 4, Episode= 48, Minibatch Loss= 52.452168, Training Accuracy= 0.42000
Epoch= 4, Episode= 49, Minibatch Loss= 67.822769, Training Accuracy= 0.26000
Testing Accuracy 4: 0.3
Epoch= 5, Episode= 0, Minibatch Loss= 51.430031, Training Accuracy= 0.44000
Epoch= 5, Episode= 1, Minibatch Loss= 67.156647, Training Accuracy= 0.26000
Epoch= 5, Episode= 2, Minibatch Loss= 54.953354, Training Accuracy= 0.40000
Epoch= 5, Episode= 3, Minibatch Loss= 66.919121, Training Accuracy= 0.28000
Epoch= 5, Episode= 4, Minibatch Loss= 56.584297, Training Accuracy= 0.38000
Epoch= 5, Episode= 5, Minibatch Loss= 70.475586, Training Accuracy= 0.20000
Epoch= 5, Episode= 6, Minibatch Loss= 54.542435, Training Accuracy= 0.40000
Epoch= 5, Episode= 7, Minibatch Loss= 66.906967, Training Accuracy= 0.28000
Epoch= 5, Episode= 8, Minibatch Loss= 61.410812, Training Accuracy= 0.34000
Epoch= 5, Episode= 9, Minibatch Loss= 55.515148, Training Accuracy= 0.36000
Epoch= 5, Episode= 10, Minibatch Loss= 63.080627, Training Accuracy= 0.32000
Epoch= 5, Episode= 11, Minibatch Loss= 67.773842, Training Accuracy= 0.26000
Epoch= 5, Episode= 12, Minibatch Loss= 66.083809, Training Accuracy= 0.28000
Epoch= 5, Episode= 13, Minibatch Loss= 51.174740, Training Accuracy= 0.42000
Epoch= 5, Episode= 14, Minibatch Loss= 60.895439, Training Accuracy= 0.32000
Epoch= 5, Episode= 15, Minibatch Loss= 61.295715, Training Accuracy= 0.36000
Epoch= 5, Episode= 16, Minibatch Loss= 67.119278, Training Accuracy= 0.26000
Epoch= 5, Episode= 17, Minibatch Loss= 54.112526, Training Accuracy= 0.42000
Epoch= 5, Episode= 18, Minibatch Loss= 65.457230, Training Accuracy= 0.28000
Epoch= 5, Episode= 19, Minibatch Loss= 55.573112, Training Accuracy= 0.40000
Epoch= 5, Episode= 20, Minibatch Loss= 72.472908, Training Accuracy= 0.20000
Epoch= 5, Episode= 21, Minibatch Loss= 52.832062, Training Accuracy= 0.42000
Epoch= 5, Episode= 22, Minibatch Loss= 60.036762, Training Accuracy= 0.32000
Epoch= 5, Episode= 23, Minibatch Loss= 54.484505, Training Accuracy= 0.42000
Epoch= 5, Episode= 24, Minibatch Loss= 68.664871, Training Accuracy= 0.26000
Epoch= 5, Episode= 25, Minibatch Loss= 59.252003, Training Accuracy= 0.34000
Epoch= 5, Episode= 26, Minibatch Loss= 69.624832, Training Accuracy= 0.26000
Epoch= 5, Episode= 27, Minibatch Loss= 55.802429, Training Accuracy= 0.38000
Epoch= 5, Episode= 28, Minibatch Loss= 56.671585, Training Accuracy= 0.38000
Epoch= 5, Episode= 29, Minibatch Loss= 71.903519, Training Accuracy= 0.22000
Epoch= 5, Episode= 30, Minibatch Loss= 72.011757, Training Accuracy= 0.22000
Epoch= 5, Episode= 31, Minibatch Loss= 65.497864, Training Accuracy= 0.30000
Epoch= 5, Episode= 32, Minibatch Loss= 62.507545, Training Accuracy= 0.30000
Epoch= 5, Episode= 33, Minibatch Loss= 61.678505, Training Accuracy= 0.32000
Epoch= 5, Episode= 34, Minibatch Loss= 62.913544, Training Accuracy= 0.30000
Epoch= 5, Episode= 35, Minibatch Loss= 60.201996, Training Accuracy= 0.34000
Epoch= 5, Episode= 36, Minibatch Loss= 66.245842, Training Accuracy= 0.26000
Epoch= 5, Episode= 37, Minibatch Loss= 59.129261, Training Accuracy= 0.34000
Epoch= 5, Episode= 38, Minibatch Loss= 62.448925, Training Accuracy= 0.34000
Epoch= 5, Episode= 39, Minibatch Loss= 67.004654, Training Accuracy= 0.26000
Epoch= 5, Episode= 40, Minibatch Loss= 66.936371, Training Accuracy= 0.26000
Epoch= 5, Episode= 41, Minibatch Loss= 58.129513, Training Accuracy= 0.36000
Epoch= 5, Episode= 42, Minibatch Loss= 60.596359, Training Accuracy= 0.32000
Epoch= 5, Episode= 43, Minibatch Loss= 67.019363, Training Accuracy= 0.26000
Epoch= 5, Episode= 44, Minibatch Loss= 61.592239, Training Accuracy= 0.32000
Epoch= 5, Episode= 45, Minibatch Loss= 72.415298, Training Accuracy= 0.20000
Epoch= 5, Episode= 46, Minibatch Loss= 68.655434, Training Accuracy= 0.26000
Epoch= 5, Episode= 47, Minibatch Loss= 51.706890, Training Accuracy= 0.44000
Epoch= 5, Episode= 48, Minibatch Loss= 68.796562, Training Accuracy= 0.26000
Epoch= 5, Episode= 49, Minibatch Loss= 65.281487, Training Accuracy= 0.28000
Testing Accuracy 5: 0.18
Epoch= 6, Episode= 0, Minibatch Loss= 54.182472, Training Accuracy= 0.38000
Epoch= 6, Episode= 1, Minibatch Loss= 64.005493, Training Accuracy= 0.30000
Epoch= 6, Episode= 2, Minibatch Loss= 67.048737, Training Accuracy= 0.26000
Epoch= 6, Episode= 3, Minibatch Loss= 69.112198, Training Accuracy= 0.26000
Epoch= 6, Episode= 4, Minibatch Loss= 69.051071, Training Accuracy= 0.24000
Epoch= 6, Episode= 5, Minibatch Loss= 67.557663, Training Accuracy= 0.28000
Epoch= 6, Episode= 6, Minibatch Loss= 60.846722, Training Accuracy= 0.34000
Epoch= 6, Episode= 7, Minibatch Loss= 58.952606, Training Accuracy= 0.34000
Epoch= 6, Episode= 8, Minibatch Loss= 67.613335, Training Accuracy= 0.28000
Epoch= 6, Episode= 9, Minibatch Loss= 60.924751, Training Accuracy= 0.34000
Epoch= 6, Episode= 10, Minibatch Loss= 59.013397, Training Accuracy= 0.34000
Epoch= 6, Episode= 11, Minibatch Loss= 64.291344, Training Accuracy= 0.30000
Epoch= 6, Episode= 12, Minibatch Loss= 75.562019, Training Accuracy= 0.18000
Epoch= 6, Episode= 13, Minibatch Loss= 58.783237, Training Accuracy= 0.34000
Epoch= 6, Episode= 14, Minibatch Loss= 52.084068, Training Accuracy= 0.42000
